speedX,speedY,speedZ,angle,trackPos,rpm,gear_state,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpin_0,wheelSpin_1,wheelSpin_2,wheelSpin_3,CMD_steer,CMD_accel,CMD_brake,CMD_gear
11.9783,-0.284311,0.160857,0.0200855,0.329798,5235.99,1.0,5.8046,13.2307,26.1173,123.685,83.3304,71.7028,66.7535,62.9607,60.5106,58.2483,56.153,54.2074,51.7057,49.1239,44.9402,38.2561,29.7754,22.0103,11.0637,10.6881,11.0402,12.5014,12.5014,-0.15427486603702614,0.5537175401888922,0.0,1
12.5699,-0.29922,0.170774,0.021291,0.329293,5235.99,1.0,5.81629,13.3004,26.6722,122.158,82.6041,71.1538,66.2724,62.5289,60.1091,57.874,55.8031,53.8794,51.405,48.85,44.7072,38.07,29.6451,21.9323,11.0467,11.3361,11.6438,11.5766,11.5766,-0.15301345148598317,0.9234932742570084,0.0,1
13.2721,-0.309568,0.177285,0.0225703,0.328748,5235.99,1.0,5.82879,13.3756,27.3241,120.575,81.8459,70.5793,65.7687,62.0767,59.6886,57.4818,55.4362,53.5353,51.0894,48.5623,44.4626,37.874,29.508,21.85,11.0287,11.982,12.3084,13.7463,13.7463,-0.15167010562906919,0.5544989683112792,0.0,1
13.8707,-0.323954,0.18374,0.0238911,0.328163,5235.99,1.0,5.84195,13.4552,28.0926,118.976,81.073,69.9923,65.2535,61.6133,59.2575,57.0792,55.0597,53.1821,50.7648,48.2666,44.2106,37.6719,29.3664,21.765,11.01,12.5587,12.8529,12.7852,12.7852,-0.15027161370089584,0.924864193149552,0.0,1
14.5697,-0.332228,0.187796,0.0252687,0.327535,5235.99,1.0,5.85588,13.5401,29.0344,117.346,80.2792,69.3878,64.7225,61.1354,58.8126,56.664,54.6708,52.8171,50.4296,47.9607,43.9497,37.4619,29.2194,21.6767,10.9903,13.1664,13.4975,15.0299,15.0299,-0.14880373308832212,0.5553588800735033,0.0,1
15.2238,-0.346597,0.194353,0.0268313,0.326794,5235.99,1.0,5.87199,13.639,30.3915,115.541,79.3915,68.7098,64.1261,60.5983,58.3121,56.1964,54.233,52.4058,50.0514,47.6153,43.6549,37.224,29.0529,21.5764,10.9679,13.8001,14.1138,14.0171,14.0171,-0.14712387180709174,0.9264380640964541,0.0,1
15.9164,-0.353814,0.199877,0.0283071,0.326073,5235.99,1.0,5.88745,13.7347,32.2796,113.879,78.5674,68.0789,63.5701,60.0972,57.8452,55.7598,53.8236,52.0213,49.6978,47.2923,43.3786,37.0004,28.8964,21.4821,10.9467,14.3941,14.7467,16.3531,16.3531,-0.14552635646384715,0.5563420930608458,0.0,1
16.5284,-0.365434,0.207665,0.0298368,0.325303,5235.99,1.0,5.90374,13.8365,200.0,112.199,77.7268,67.4334,63.001,59.5836,57.366,55.3118,53.4035,51.6263,49.3341,46.9597,43.094,36.7696,28.7349,21.3846,10.9245,14.9882,15.3233,15.2259,15.2259,-0.14385874756160713,0.9280706262191964,0.0,1
17.2192,-0.372339,0.215629,0.0313999,0.324483,5235.99,1.0,5.92075,13.9437,200.0,110.523,76.8804,66.7817,62.4254,59.0638,56.8811,54.8577,52.9776,51.2256,48.965,46.6222,42.8048,36.5343,28.5701,21.2849,10.9017,15.5783,15.9532,17.6072,17.6072,-0.14213752672693225,0.5573587419819203,0.0,1
17.8369,-0.380985,0.224884,0.0330145,0.323613,5235.99,1.0,5.9386,14.0575,200.0,108.834,76.0206,66.1177,61.8387,58.5331,56.3854,54.3939,52.5418,50.8156,48.587,46.2761,42.5079,36.2923,28.4005,21.1823,10.8781,16.1808,16.5366,16.4159,16.4159,-0.14034768427726926,0.9298261578613654,0.0,1
